TITLE = "Tip Deflection"
VARIABLES = X,Y
ZONE T= "u -  08 terms", I=0050
  0.0000000E+00  0.2514336E-11
  0.9718909E-03  0.1926652E+00
  0.3883570E-02  0.3526191E+00
  0.8723072E-02  0.5309287E+00
  0.1547051E-01  0.7238945E+00
  0.2409816E-01  0.9249440E+00
  0.3457057E-01  0.1130019E+01
  0.4684470E-01  0.1333356E+01
  0.6087011E-01  0.1528202E+01
  0.7658918E-01  0.1708471E+01
  0.9393731E-01  0.1869800E+01
  0.1128432E+00  0.2010321E+01
  0.1332292E+00  0.2130364E+01
  0.1550115E+00  0.2232062E+01
  0.1781006E+00  0.2318464E+01
  0.2024017E+00  0.2392233E+01
  0.2278148E+00  0.2455031E+01
  0.2542355E+00  0.2506902E+01
  0.2815553E+00  0.2546563E+01
  0.3096620E+00  0.2571724E+01
  0.3384399E+00  0.2579949E+01
  0.3677709E+00  0.2569432E+01
  0.3975345E+00  0.2539508E+01
  0.4276082E+00  0.2491068E+01
  0.4578686E+00  0.2426093E+01
  0.4881914E+00  0.2347587E+01
  0.5184518E+00  0.2258607E+01
  0.5485255E+00  0.2161739E+01
  0.5782891E+00  0.2058598E+01
  0.6076201E+00  0.1949834E+01
  0.6363980E+00  0.1835331E+01
  0.6645047E+00  0.1714494E+01
  0.6918245E+00  0.1586809E+01
  0.7182452E+00  0.1452468E+01
  0.7436583E+00  0.1312559E+01
  0.7679594E+00  0.1169187E+01
  0.7910485E+00  0.1025305E+01
  0.8128308E+00  0.8842212E+00
  0.8332168E+00  0.7491096E+00
  0.8521227E+00  0.6226433E+00
  0.8694708E+00  0.5068426E+00
  0.8851899E+00  0.4028156E+00
  0.8992153E+00  0.3106834E+00
  0.9114894E+00  0.2301898E+00
  0.9219618E+00  0.1612522E+00
  0.9305895E+00  0.1041122E+00
  0.9373369E+00  0.5904813E-01
  0.9421764E+00  0.2642318E-01
  0.9450881E+00  0.6635627E-02
  0.9460600E+00  0.2418154E-11
ZONE T= "v -  08 terms", I=0050
  0.0000000E+00 -0.1039840E-11
  0.9718909E-03 -0.1874005E+00
  0.3883570E-02 -0.3364767E+00
  0.8723072E-02 -0.4923411E+00
  0.1547051E-01 -0.6488283E+00
  0.2409816E-01 -0.8002754E+00
  0.3457057E-01 -0.9459381E+00
  0.4684470E-01 -0.1085063E+01
  0.6087011E-01 -0.1216453E+01
  0.7658918E-01 -0.1338802E+01
  0.9393731E-01 -0.1450754E+01
  0.1128432E+00 -0.1551116E+01
  0.1332292E+00 -0.1638723E+01
  0.1550115E+00 -0.1712640E+01
  0.1781006E+00 -0.1772259E+01
  0.2024017E+00 -0.1817128E+01
  0.2278148E+00 -0.1847146E+01
  0.2542355E+00 -0.1862422E+01
  0.2815553E+00 -0.1863448E+01
  0.3096620E+00 -0.1850937E+01
  0.3384399E+00 -0.1825864E+01
  0.3677709E+00 -0.1789403E+01
  0.3975345E+00 -0.1742805E+01
  0.4276082E+00 -0.1687444E+01
  0.4578686E+00 -0.1624536E+01
  0.4881914E+00 -0.1555351E+01
  0.5184518E+00 -0.1480955E+01
  0.5485255E+00 -0.1402266E+01
  0.5782891E+00 -0.1320022E+01
  0.6076201E+00 -0.1234902E+01
  0.6363980E+00 -0.1147593E+01
  0.6645047E+00 -0.1058740E+01
  0.6918245E+00 -0.9690070E+00
  0.7182452E+00 -0.8791750E+00
  0.7436583E+00 -0.7900603E+00
  0.7679594E+00 -0.7025275E+00
  0.7910485E+00 -0.6174674E+00
  0.8128308E+00 -0.5356943E+00
  0.8332168E+00 -0.4579062E+00
  0.8521227E+00 -0.3847005E+00
  0.8694708E+00 -0.3166543E+00
  0.8851899E+00 -0.2542293E+00
  0.8992153E+00 -0.1976673E+00
  0.9114894E+00 -0.1472331E+00
  0.9219618E+00 -0.1033942E+00
  0.9305895E+00 -0.6676212E-01
  0.9373369E+00 -0.3780985E-01
  0.9421764E+00 -0.1688571E-01
  0.9450881E+00 -0.4233633E-02
  0.9460600E+00 -0.1126635E-11
ZONE T= "w -  08 terms", I=0050
  0.0000000E+00 -0.3880472E+00
  0.9718909E-03 -0.3874577E+00
  0.3883570E-02 -0.3856820E+00
  0.8723072E-02 -0.3826999E+00
  0.1547051E-01 -0.3784837E+00
  0.2409816E-01 -0.3730045E+00
  0.3457057E-01 -0.3662409E+00
  0.4684470E-01 -0.3581855E+00
  0.6087011E-01 -0.3488503E+00
  0.7658918E-01 -0.3382684E+00
  0.9393731E-01 -0.3264929E+00
  0.1128432E+00 -0.3135917E+00
  0.1332292E+00 -0.2996415E+00
  0.1550115E+00 -0.2847195E+00
  0.1781006E+00 -0.2688971E+00
  0.2024017E+00 -0.2522348E+00
  0.2278148E+00 -0.2347807E+00
  0.2542355E+00 -0.2165713E+00
  0.2815553E+00 -0.1976362E+00
  0.3096620E+00 -0.1780038E+00
  0.3384399E+00 -0.1577086E+00
  0.3677709E+00 -0.1367968E+00
  0.3975345E+00 -0.1153301E+00
  0.4276082E+00 -0.9338704E-01
  0.4578686E+00 -0.7106112E-01
  0.4881914E+00 -0.4845626E-01
  0.5184518E+00 -0.2568108E-01
  0.5485255E+00 -0.2842951E-02
  0.5782891E+00  0.1995671E-01
  0.6076201E+00  0.4262473E-01
  0.6363980E+00  0.6507545E-01
  0.6645047E+00  0.8722723E-01
  0.6918245E+00  0.1089967E+00
  0.7182452E+00  0.1302923E+00
  0.7436583E+00  0.1510084E+00
  0.7679594E+00  0.1710220E+00
  0.7910485E+00  0.1901930E+00
  0.8128308E+00  0.2083681E+00
  0.8332168E+00  0.2253893E+00
  0.8521227E+00  0.2411046E+00
  0.8694708E+00  0.2553801E+00
  0.8851899E+00  0.2681112E+00
  0.8992153E+00  0.2792311E+00
  0.9114894E+00  0.2887142E+00
  0.9219618E+00  0.2965747E+00
  0.9305895E+00  0.3028594E+00
  0.9373369E+00  0.3076359E+00
  0.9421764E+00  0.3109785E+00
  0.9450881E+00  0.3129535E+00
  0.9460600E+00  0.3136064E+00
